musteri_id,isim,cinsiyet,yas,sehir,harcama_miktari,tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis
5559,Özerdinç,Erkek,29,İzmir,3916.34,2022-12-31,P069,Klima,Giyim,113.24,10,1132.4
3351,Nirgül,Kadın,59,Bursa,2753.65,2024-02-20,P081,Su Şişesi,Elektronik,611.27,10,6112.7
3351,Nirgül,Kadın,59,Bursa,2753.65,2022-12-30,P025,Defter,Kozmetik,1444.63,11,15890.93
6980,Erem,Kadın,69,İzmir,4373.19,2023-09-22,P015,Kulaklık,Giyim,894.5,18,16101.0
6980,Erem,Kadın,69,İzmir,4373.19,2023-06-17,P062,Defter,Ev Aletleri,1211.54,10,12115.4
4185,Ferahdiba,Kadın,42,Bursa,4420.73,2022-11-09,P028,Çanta,Elektronik,734.61,13,9549.93
4185,Ferahdiba,Kadın,42,Bursa,4420.73,2024-09-09,P044,Kalem,Giyim,885.66,6,5313.96
4561,Emine.,Kadın,57,Antalya,2981.1,2024-10-27,P046,Çanta,Elektronik,77.99,13,1013.87
4561,Emine.,Kadın,57,Antalya,2981.1,2024-07-12,P058,Bilgisayar,Ev Aletleri,707.96,12,8495.52
9325,Gülseren,Erkek,60,İstanbul,1651.5,2024-05-19,P095,Telefon,Ev Aletleri,484.78,1,484.78
5778,Artan,Erkek,18,İstanbul,1402.6,2023-02-07,P097,Kulaklık,Elektronik,1228.16,14,17194.24
5778,Artan,Erkek,18,İstanbul,1402.6,2022-12-06,P037,Çanta,Mutfak Ürünleri,565.91,3,1697.73
8539,Sidar,Kadın,20,Ankara,281.8,2024-07-20,P013,Kulaklık,Ev Aletleri,1378.01,5,6890.05
7751,Tandoğdu,Kadın,56,Bursa,4868.87,2023-05-15,P002,Çanta,Elektronik,1145.39,4,4581.56
7751,Tandoğdu,Kadın,56,Bursa,4868.87,2023-08-16,P033,Kalem,Giyim,1269.85,13,16508.05
7751,Tandoğdu,Kadın,56,Bursa,4868.87,2024-11-01,P046,Bilgisayar,Ev Aletleri,654.61,3,1963.83
6896,İhsan,Kadın,36,Konya,4624.78,2023-11-21,P051,Fırın,Kırtasiye,847.51,17,14407.67
1748,Karlukhan,Kadın,63,Bursa,4129.67,2023-06-23,P076,Klima,Kozmetik,471.12,3,1413.36
1748,Karlukhan,Kadın,63,Bursa,4129.67,2024-01-14,P098,Mouse,Giyim,122.1,13,1587.3
5752,Nural,Kadın,53,Konya,4556.8,2024-05-20,P022,Klima,Kozmetik,244.65,15,3669.75
1382,Tansev,Erkek,50,Gaziantep,3652.7,2023-10-18,P070,Kulaklık,Giyim,727.52,5,3637.6
9046,Ahat,Kadın,49,Gaziantep,4485.97,2022-12-24,P029,Fırın,Kırtasiye,489.9,2,979.8
9046,Ahat,Kadın,49,Gaziantep,4485.97,2023-09-02,P019,Defter,Kırtasiye,420.78,2,841.56
2881,Mehmed,Kadın,60,Adana,3197.09,2023-01-05,P040,Defter,Ev Aletleri,174.29,17,2962.93
3164,Nursim,Erkek,38,Bursa,1555.95,2024-11-03,P047,Fırın,Kırtasiye,833.14,7,5831.98
9634,Akbaş,Erkek,50,Konya,1485.33,2024-05-08,P049,Kalem,Ev Aletleri,389.72,9,3507.4800000000005
7907,Yekda,Kadın,58,İstanbul,1409.13,2022-12-07,P093,Mouse,Giyim,464.44,16,7431.04
7907,Yekda,Kadın,58,İstanbul,1409.13,2023-11-15,P036,Kalem,Kozmetik,850.1,7,5950.7
5522,Asiman,Erkek,44,Adana,2421.5,2024-02-10,P011,Mouse,Giyim,661.58,13,8600.54
1985,Kerime,Kadın,33,Konya,2940.06,2023-06-12,P085,Kulaklık,Ev Aletleri,1275.01,10,12750.1
1985,Kerime,Kadın,33,Konya,2940.06,2024-05-18,P007,Mouse,Elektronik,700.77,17,11913.09
7569,Ayşan,Kadın,52,Konya,2300.33,2023-05-05,P096,Çanta,Giyim,769.2,15,11538.0
7569,Ayşan,Kadın,52,Konya,2300.33,2022-12-21,P100,Klima,Giyim,1308.39,5,6541.950000000001
2829,Nurşan,Erkek,55,İzmir,3198.23,2023-09-12,P008,Defter,Ev Aletleri,239.63,1,239.63
2615,Barak,Erkek,19,Konya,2072.72,2024-09-23,P016,Telefon,Mutfak Ürünleri,840.51,9,7564.59
8840,Söyler,Erkek,68,İzmir,4718.29,2023-03-07,P006,Su Şişesi,Elektronik,1037.73,19,19716.87
3366,Mehmetzahir,Kadın,28,Antalya,3308.69,2023-09-15,P003,Fırın,Elektronik,91.88,5,459.4
6167,Vahittin,Kadın,29,Adana,4382.73,2024-01-16,P009,Kalem,Kırtasiye,1153.14,15,17297.100000000002
6167,Vahittin,Kadın,29,Adana,4382.73,2023-10-17,P006,Kalem,Giyim,1445.08,13,18786.04
7885,Yazgül,Erkek,37,Ankara,3265.73,2023-07-17,P052,Telefon,Giyim,147.47,19,2801.93
2114,Müşüre,Kadın,44,Gaziantep,853.47,2023-04-27,P086,Telefon,Ev Aletleri,259.03,8,2072.24
9605,Âdem,Kadın,55,Konya,4081.81,2024-05-02,P097,Kalem,Giyim,12.01,16,192.16
9605,Âdem,Kadın,55,Konya,4081.81,2023-10-03,P075,Su Şişesi,Elektronik,499.02,2,998.04
1068,Abdulmenaf,Erkek,32,Adana,2559.87,2022-12-27,P040,Fırın,Mutfak Ürünleri,1458.2,10,14582.0
1068,Abdulmenaf,Erkek,32,Adana,2559.87,2023-08-20,P003,Defter,Kırtasiye,831.78,7,5822.46
5872,Zihni,Kadın,25,Bursa,1319.36,2024-04-17,P011,Su Şişesi,Kırtasiye,986.3,6,5917.799999999999
3384,Bilgütay,Erkek,57,İstanbul,3906.62,2024-04-08,P090,Fırın,Mutfak Ürünleri,1278.87,18,23019.66
3384,Bilgütay,Erkek,57,İstanbul,3906.62,2023-07-07,P048,Kulaklık,Elektronik,844.39,13,10977.07
3384,Bilgütay,Erkek,57,İstanbul,3906.62,2024-05-22,P062,Kalem,Ev Aletleri,44.83,8,358.64
8712,Feza,Kadın,63,Konya,2754.25,2022-12-06,P039,Fırın,Kırtasiye,66.23,13,860.99
1871,Vecide,Erkek,55,Antalya,4000.8,2023-09-23,P055,Defter,Elektronik,774.73,15,11620.95
7913,Müşüre,Kadın,40,Ankara,1941.22,2022-12-14,P074,Defter,Kırtasiye,1194.47,19,22694.93
7913,Müşüre,Kadın,40,Ankara,1941.22,2023-01-11,P075,Mouse,Elektronik,802.43,5,4012.15
7913,Müşüre,Kadın,40,Ankara,1941.22,2023-01-17,P074,Su Şişesi,Kırtasiye,1060.28,1,1060.28
6254,Limon,Kadın,61,Gaziantep,1444.96,2023-12-14,P085,Kalem,Giyim,574.42,17,9765.14
6254,Limon,Kadın,61,Gaziantep,1444.96,2023-12-20,P006,Fırın,Kırtasiye,129.34,3,388.02
8226,Revza,Erkek,37,Konya,2707.39,2024-07-06,P011,Çanta,Giyim,112.71,16,1803.36
8226,Revza,Erkek,37,Konya,2707.39,2024-06-11,P025,Telefon,Elektronik,468.83,6,2812.98
5402,Gülbani,Kadın,42,Antalya,4594.41,2023-04-17,P065,Fırın,Giyim,184.51,1,184.51
3070,Melihcan,Kadın,37,İstanbul,4609.88,2024-08-21,P028,Defter,Mutfak Ürünleri,982.28,19,18663.32
3070,Melihcan,Kadın,37,İstanbul,4609.88,2024-01-20,P053,Telefon,Elektronik,508.14,11,5589.54
9127,Tuyuğ,Kadın,30,Bursa,4921.41,2023-05-29,P031,Su Şişesi,Elektronik,1024.04,1,1024.04
9127,Tuyuğ,Kadın,30,Bursa,4921.41,2023-02-17,P055,Mouse,Kırtasiye,232.55,11,2558.05
9127,Tuyuğ,Kadın,30,Bursa,4921.41,2024-04-28,P029,Telefon,Kozmetik,751.34,13,9767.42
3085,Özerdinç,Kadın,23,Gaziantep,167.64,2024-06-14,P095,Defter,Giyim,1023.91,1,1023.91
8697,Avşin,Kadın,55,Ankara,2085.14,2023-07-31,P026,Klima,Mutfak Ürünleri,1398.19,2,2796.38
8697,Avşin,Kadın,55,Ankara,2085.14,2023-02-22,P042,Su Şişesi,Giyim,1172.8,3,3518.4
5399,Baturay,Erkek,66,İzmir,4462.5,2024-01-29,P055,Su Şişesi,Kozmetik,43.69,4,174.76
5399,Baturay,Erkek,66,İzmir,4462.5,2023-09-09,P039,Defter,Kozmetik,463.83,11,5102.13
5399,Baturay,Erkek,66,İzmir,4462.5,2024-08-10,P080,Çanta,Ev Aletleri,969.01,16,15504.16
1310,Paker,Kadın,54,Bursa,2582.89,2024-04-08,P038,Defter,Mutfak Ürünleri,283.81,18,5108.58
1310,Paker,Kadın,54,Bursa,2582.89,2023-11-22,P068,Telefon,Giyim,731.25,17,12431.25
1174,Güngören,Kadın,62,Bursa,4077.9,2023-05-16,P076,Defter,Elektronik,23.73,18,427.14
1581,Simber,Kadın,69,Gaziantep,2505.96,2022-12-31,P050,Kalem,Kozmetik,212.26,17,3608.42
4897,Arıpınar,Kadın,33,Antalya,1184.49,2024-06-08,P019,Defter,Kozmetik,1229.3,1,1229.3
7437,Rezin,Kadın,49,Antalya,1660.54,2023-08-15,P076,Telefon,Giyim,353.48,3,1060.44
5341,Nural,Erkek,37,Adana,3221.46,2024-01-12,P016,Mouse,Giyim,695.09,2,1390.18
3482,Konguralp,Kadın,40,Bursa,3297.12,2024-05-21,P031,Su Şişesi,Elektronik,654.27,13,8505.51
3482,Konguralp,Kadın,40,Bursa,3297.12,2024-09-27,P049,Mouse,Mutfak Ürünleri,1368.08,5,6840.4
5656,Emine.,Erkek,59,İstanbul,602.42,2023-08-23,P047,Klima,Ev Aletleri,1209.83,15,18147.45
2661,Yurdaser,Kadın,55,Ankara,1519.53,2023-01-06,P047,Defter,Mutfak Ürünleri,283.44,9,2550.96
4661,Alsoy,Erkek,66,Konya,2690.08,2023-06-19,P021,Çanta,Elektronik,250.66,12,3007.92
4661,Alsoy,Erkek,66,Konya,2690.08,2024-03-01,P015,Su Şişesi,Elektronik,920.89,15,13813.35
4661,Alsoy,Erkek,66,Konya,2690.08,2023-04-12,P088,Telefon,Kırtasiye,1374.19,3,4122.57
5381,Satrettin,Kadın,50,Gaziantep,2171.53,2024-03-24,P041,Kulaklık,Kırtasiye,499.96,14,6999.44
7301,Cedide,Erkek,32,İstanbul,4337.61,2024-07-26,P065,Klima,Kırtasiye,1321.48,11,14536.28
1290,Özinal,Kadın,52,Bursa,3393.69,2022-12-14,P057,Bilgisayar,Mutfak Ürünleri,107.13,9,964.17
5682,Sayin,Kadın,27,Konya,4140.86,2024-09-29,P050,Klima,Giyim,394.95,5,1974.75
5382,Ahsen,Kadın,27,Konya,646.28,2022-11-22,P031,Klima,Giyim,302.24,18,5440.32
6460,Erkinel,Erkek,19,İstanbul,3177.38,2024-01-28,P082,Çanta,Elektronik,885.44,11,9739.84
7759,Simber,Erkek,26,Antalya,3444.12,2024-06-19,P035,Fırın,Ev Aletleri,668.73,10,6687.3
6253,Abid,Kadın,32,Ankara,2373.04,2024-04-14,P036,Kulaklık,Mutfak Ürünleri,284.64,15,4269.599999999999
6265,İmren,Kadın,41,İzmir,4413.7,2024-02-06,P028,Çanta,Giyim,63.36,7,443.52
5049,Gülay,Kadın,37,İzmir,527.96,2024-07-13,P061,Kulaklık,Kozmetik,1300.3,1,1300.3
4290,Nuretdin,Erkek,65,Gaziantep,2424.4,2024-04-27,P085,Defter,Ev Aletleri,1494.47,17,25405.99
4290,Nuretdin,Erkek,65,Gaziantep,2424.4,2023-04-16,P031,Su Şişesi,Ev Aletleri,284.69,10,2846.9
4290,Nuretdin,Erkek,65,Gaziantep,2424.4,2024-10-30,P012,Kulaklık,Kozmetik,1461.6,9,13154.4
4298,Kaygusuz,Erkek,60,Gaziantep,3174.89,2024-10-09,P068,Kalem,Giyim,875.51,18,15759.18
4298,Kaygusuz,Erkek,60,Gaziantep,3174.89,2024-03-12,P058,Kulaklık,Ev Aletleri,152.34,2,304.68
4298,Kaygusuz,Erkek,60,Gaziantep,3174.89,2023-03-17,P082,Bilgisayar,Elektronik,242.18,15,3632.7
4298,Kaygusuz,Erkek,60,Gaziantep,3174.89,2022-12-28,P089,Fırın,Mutfak Ürünleri,1306.69,19,24827.11
1713,Tandoğdu,Erkek,30,Gaziantep,678.85,2023-06-01,P039,Defter,Ev Aletleri,396.3,5,1981.5
9759,Avunç,Erkek,56,Ankara,2132.14,2023-02-01,P015,Kulaklık,Mutfak Ürünleri,118.92,10,1189.2
1109,Fermuta,Kadın,59,Bursa,2285.51,2023-11-02,P033,Çanta,Giyim,254.86,17,4332.62
1109,Fermuta,Kadın,59,Bursa,2285.51,2023-07-01,P078,Telefon,Kırtasiye,19.42,14,271.88
1109,Fermuta,Kadın,59,Bursa,2285.51,2023-04-10,P075,Çanta,Ev Aletleri,1027.92,10,10279.2
1880,Başay,Erkek,47,İstanbul,3599.52,2023-04-10,P047,Defter,Kozmetik,381.52,7,2670.64
9295,Aynilhayat,Erkek,31,Bursa,4375.48,2024-04-21,P016,Bilgisayar,Ev Aletleri,1065.01,18,19170.18
7507,Zülgarni,Kadın,47,İstanbul,1935.99,2024-05-28,P072,Kalem,Ev Aletleri,680.82,15,10212.3
7507,Zülgarni,Kadın,47,İstanbul,1935.99,2024-01-17,P011,Klima,Kırtasiye,1499.73,4,5998.92
1246,Yolal,Erkek,41,İstanbul,1593.03,2024-01-21,P021,Telefon,Mutfak Ürünleri,658.48,18,11852.64
8057,Bediriye,Erkek,69,Adana,4580.81,2022-12-31,P067,Kulaklık,Giyim,1051.83,4,4207.32
8057,Bediriye,Erkek,69,Adana,4580.81,2024-06-16,P029,Bilgisayar,Ev Aletleri,62.32,15,934.8
8057,Bediriye,Erkek,69,Adana,4580.81,2023-01-25,P088,Çanta,Kozmetik,94.72,12,1136.64
8057,Bediriye,Erkek,69,Adana,4580.81,2024-10-31,P013,Defter,Kozmetik,1255.97,5,6279.85
6030,Sejda,Kadın,30,Ankara,916.06,2023-12-25,P011,Fırın,Ev Aletleri,354.26,9,3188.34
9826,Paye,Kadın,52,Bursa,672.76,2024-09-05,P076,Kulaklık,Mutfak Ürünleri,959.75,2,1919.5
1446,Sıylıhan,Erkek,48,Antalya,2704.42,2024-03-22,P072,Kalem,Kozmetik,270.1,17,4591.700000000001
2179,Arıel,Erkek,68,İstanbul,4208.58,2023-01-13,P093,Kalem,Elektronik,801.84,18,14433.12
7644,Çavuldur,Erkek,21,Antalya,1638.32,2024-09-20,P044,Mouse,Kırtasiye,917.11,16,14673.76
7324,Üsame,Kadın,46,Antalya,594.74,2024-11-04,P053,Su Şişesi,Kozmetik,1057.33,6,6343.98
3536,Sargın,Kadın,19,Adana,3026.99,2022-12-26,P061,Telefon,Kozmetik,949.69,17,16144.73
3536,Sargın,Kadın,19,Adana,3026.99,2023-03-09,P035,Çanta,Elektronik,1259.63,12,15115.56
3536,Sargın,Kadın,19,Adana,3026.99,2024-01-10,P067,Klima,Kırtasiye,453.74,18,8167.32
4209,Yağızkurt,Kadın,56,Gaziantep,2610.64,2023-05-26,P046,Çanta,Giyim,1353.06,14,18942.84
9738,Aliihsan,Erkek,37,Konya,840.02,2024-04-25,P086,Telefon,Elektronik,223.42,9,2010.78
5604,Muhyettin,Kadın,57,İzmir,3207.15,2024-09-26,P090,Telefon,Elektronik,1412.5,6,8475.0
5350,Kerime,Kadın,55,Konya,3329.32,2023-08-07,P078,Su Şişesi,Kırtasiye,336.7,19,6397.3
5350,Kerime,Kadın,55,Konya,3329.32,2023-07-30,P083,Fırın,Elektronik,1030.63,19,19581.97
8623,Akar,Kadın,68,Bursa,2063.09,2023-03-02,P062,Klima,Ev Aletleri,1121.68,9,10095.12
9063,Tuğçe,Kadın,22,Gaziantep,936.5,2024-03-28,P011,Bilgisayar,Kırtasiye,679.87,12,8158.44
9063,Tuğçe,Kadın,22,Gaziantep,936.5,2024-07-18,P009,Defter,Kozmetik,278.96,13,3626.48
3007,Kızıl,Kadın,56,Bursa,4639.28,2023-04-11,P033,Kalem,Mutfak Ürünleri,848.86,14,11884.04
6419,Atasagun,Erkek,36,İzmir,1554.68,2024-06-28,P058,Bilgisayar,Elektronik,424.26,19,8060.94
6419,Atasagun,Erkek,36,İzmir,1554.68,2024-03-03,P091,Fırın,Kırtasiye,1145.88,18,20625.840000000004
6419,Atasagun,Erkek,36,İzmir,1554.68,2023-02-01,P075,Çanta,Kırtasiye,1425.41,15,21381.15
9448,Çokan,Erkek,45,İstanbul,3852.63,2023-01-06,P021,Bilgisayar,Ev Aletleri,219.24,9,1973.16
3076,Turabi,Kadın,47,Gaziantep,4491.93,2023-12-17,P029,Bilgisayar,Mutfak Ürünleri,580.68,5,2903.4
4701,Atilhan,Kadın,24,Antalya,518.1,2024-03-10,P052,Bilgisayar,Elektronik,1076.43,14,15070.02
4701,Atilhan,Kadın,24,Antalya,518.1,2023-03-14,P065,Su Şişesi,Ev Aletleri,969.92,12,11639.04
7773,Çağlasın,Erkek,21,Gaziantep,408.76,2024-03-02,P071,Kalem,Mutfak Ürünleri,460.25,17,7824.25
1524,Özdil,Kadın,43,İstanbul,4069.68,2024-06-18,P090,Kulaklık,Kırtasiye,580.03,5,2900.15
1524,Özdil,Kadın,43,İstanbul,4069.68,2022-12-14,P019,Klima,Kozmetik,738.79,6,4432.74
1114,Mengüç,Kadın,52,Gaziantep,1794.9,2023-02-15,P034,Kalem,Kozmetik,390.66,10,3906.6
1114,Mengüç,Kadın,52,Gaziantep,1794.9,2023-11-25,P036,Mouse,Ev Aletleri,5.93,6,35.58
1389,Zaliha,Erkek,31,Gaziantep,2477.29,2022-12-22,P036,Klima,Giyim,1342.41,10,13424.1
8567,Aylil,Kadın,54,İstanbul,2654.32,2024-10-22,P037,Kalem,Kozmetik,395.24,19,7509.56
1332,Selmin,Erkek,29,Ankara,3378.26,2023-02-11,P005,Telefon,Giyim,79.79,11,877.69
4591,Atanur,Erkek,36,İstanbul,850.9,2023-02-07,P020,Çanta,Ev Aletleri,572.64,1,572.64
4934,Ersel,Kadın,65,Bursa,156.37,2023-11-23,P031,Klima,Elektronik,243.91,14,3414.74
5827,Şendoğan,Erkek,19,Gaziantep,3030.33,2023-04-14,P092,Telefon,Kırtasiye,1452.84,10,14528.4
1704,Üstün,Erkek,62,Gaziantep,4097.13,2022-11-09,P066,Klima,Kırtasiye,1082.48,19,20567.12
8983,Sayin,Erkek,52,Ankara,3611.03,2022-12-11,P036,Mouse,Kırtasiye,453.2,3,1359.6
9700,İmren,Erkek,39,Adana,3605.01,2023-09-12,P025,Bilgisayar,Mutfak Ürünleri,1189.95,7,8329.65
2554,Pesent,Kadın,31,İstanbul,1459.47,2023-11-05,P046,Kulaklık,Elektronik,686.75,19,13048.25
5250,Efil,Erkek,27,Antalya,2682.0,2024-03-21,P050,Mouse,Kırtasiye,237.08,8,1896.64
5250,Efil,Erkek,27,Antalya,2682.0,2023-01-20,P001,Telefon,Kozmetik,874.59,19,16617.21
6738,Toktuğ,Kadın,28,Konya,1517.51,2023-07-03,P096,Bilgisayar,Ev Aletleri,1497.16,4,5988.64
3245,Aksoy,Erkek,48,Gaziantep,326.78,2022-12-01,P009,Mouse,Ev Aletleri,708.82,5,3544.1000000000004
2681,Remazan,Erkek,54,Adana,326.74,2023-05-04,P071,Telefon,Kozmetik,912.29,10,9122.9
2588,Ömür,Kadın,32,Gaziantep,3588.53,2023-10-07,P045,Kulaklık,Kırtasiye,254.35,8,2034.8
2588,Ömür,Kadın,32,Gaziantep,3588.53,2023-03-13,P088,Kulaklık,Elektronik,565.32,16,9045.12
2588,Ömür,Kadın,32,Gaziantep,3588.53,2024-02-11,P092,Mouse,Giyim,385.1,2,770.2
2588,Ömür,Kadın,32,Gaziantep,3588.53,2024-05-20,P025,Bilgisayar,Kozmetik,830.93,3,2492.79
5659,Vahittin,Erkek,60,İstanbul,2961.43,2023-10-09,P016,Klima,Elektronik,76.56,13,995.28
7777,Oranlı,Kadın,39,Adana,3828.72,2024-08-05,P076,Klima,Giyim,852.57,4,3410.28
3998,Uçan,Kadın,48,İstanbul,1708.52,2023-04-24,P051,Kalem,Elektronik,806.5,10,8065.0
3998,Uçan,Kadın,48,İstanbul,1708.52,2023-12-04,P054,Fırın,Elektronik,697.2,8,5577.6
1059,Paye,Erkek,24,İzmir,1068.38,2024-03-22,P072,Klima,Mutfak Ürünleri,865.5,16,13848.0
1059,Paye,Erkek,24,İzmir,1068.38,2022-12-30,P050,Fırın,Giyim,1305.26,13,16968.38
2646,Çeviköz,Erkek,52,Antalya,1180.23,2023-08-09,P047,Kulaklık,Giyim,1348.43,2,2696.86
9222,Ziyaettin,Erkek,53,Bursa,2662.66,2023-07-25,P061,Mouse,Mutfak Ürünleri,403.13,16,6450.08
7453,Göknur,Kadın,68,Gaziantep,3352.44,2024-08-23,P008,Telefon,Kırtasiye,868.33,16,13893.28
6475,Sudi,Kadın,53,İzmir,724.88,2024-06-22,P060,Su Şişesi,Kozmetik,847.73,7,5934.110000000001
5108,Zelha,Erkek,69,Ankara,1192.9,2023-04-27,P025,Çanta,Kırtasiye,1053.68,19,20019.92
6754,Uçan,Erkek,56,Bursa,3120.01,2024-02-23,P046,Telefon,Giyim,819.85,4,3279.4
6754,Uçan,Erkek,56,Bursa,3120.01,2022-12-01,P035,Mouse,Elektronik,1065.62,12,12787.44
3870,Günaydin,Erkek,43,Konya,1084.75,2023-10-11,P096,Su Şişesi,Ev Aletleri,328.79,9,2959.11
4777,Çağdan,Erkek,19,Gaziantep,1456.41,2023-02-20,P023,Bilgisayar,Giyim,153.59,14,2150.26
4777,Çağdan,Erkek,19,Gaziantep,1456.41,2024-06-16,P019,Çanta,Kozmetik,8.36,7,58.52
4777,Çağdan,Erkek,19,Gaziantep,1456.41,2023-03-09,P078,Fırın,Kozmetik,398.44,7,2789.08
8846,Tekbay,Kadın,23,İzmir,4083.98,2023-05-13,P076,Kalem,Kırtasiye,1407.62,10,14076.2
3176,Vafir,Erkek,19,Konya,1751.25,2023-01-13,P030,Telefon,Giyim,53.07,12,636.84
9659,Urhan,Kadın,62,Bursa,2392.53,2024-05-28,P030,Defter,Mutfak Ürünleri,917.28,16,14676.48
7061,Erensoy,Kadın,52,Ankara,3285.96,2024-07-19,P045,Su Şişesi,Elektronik,1001.05,9,9009.45
6258,Boztaş,Kadın,43,İstanbul,2692.37,2023-07-09,P020,Çanta,Elektronik,1180.98,4,4723.92
6258,Boztaş,Kadın,43,İstanbul,2692.37,2024-07-22,P002,Su Şişesi,Giyim,932.39,18,16783.02
6258,Boztaş,Kadın,43,İstanbul,2692.37,2023-12-29,P058,Telefon,Mutfak Ürünleri,810.21,2,1620.42
6258,Boztaş,Kadın,43,İstanbul,2692.37,2024-08-06,P029,Telefon,Kozmetik,678.53,6,4071.18
7745,Nades,Kadın,48,Konya,4853.28,2024-07-02,P041,Klima,Giyim,591.75,6,3550.5
7745,Nades,Kadın,48,Konya,4853.28,2024-03-25,P056,Fırın,Elektronik,456.42,11,5020.62
1406,Elhan,Erkek,33,Adana,2845.07,2024-02-16,P068,Bilgisayar,Giyim,1206.35,1,1206.35
1264,Algış,Kadın,30,Antalya,1336.94,2022-12-23,P041,Su Şişesi,Ev Aletleri,327.27,12,3927.24
9139,Boğatimur,Kadın,64,Konya,3798.54,2024-05-05,P088,Fırın,Elektronik,539.37,9,4854.33
9645,Fuzuli,Kadın,65,İzmir,1132.76,2024-07-24,P004,Defter,Kozmetik,1116.85,8,8934.8
4899,Teknaz,Kadın,59,Gaziantep,4016.78,2024-10-30,P057,Fırın,Giyim,890.93,4,3563.72
8460,Abdülkerim,Erkek,34,Adana,3795.38,2024-08-10,P066,Mouse,Elektronik,20.82,6,124.92
8460,Abdülkerim,Erkek,34,Adana,3795.38,2023-08-15,P002,Kulaklık,Ev Aletleri,1033.92,4,4135.68
8460,Abdülkerim,Erkek,34,Adana,3795.38,2024-09-10,P068,Telefon,Kırtasiye,1338.46,14,18738.44
6967,Sümeyye,Erkek,61,Ankara,1139.03,2023-11-27,P063,Defter,Kırtasiye,728.85,8,5830.8
5698,Ertün,Kadın,55,Ankara,1191.41,2024-04-02,P090,Kulaklık,Kozmetik,981.7,10,9817.0
2152,İlbek,Kadın,69,Adana,1155.98,2024-06-27,P041,Kulaklık,Kırtasiye,1364.36,16,21829.76
7678,Uzsoy,Erkek,18,İstanbul,4970.7,2024-03-27,P045,Fırın,Elektronik,412.65,4,1650.6
7678,Uzsoy,Erkek,18,İstanbul,4970.7,2024-04-28,P066,Su Şişesi,Kırtasiye,482.81,5,2414.05
7678,Uzsoy,Erkek,18,İstanbul,4970.7,2024-04-01,P082,Fırın,Giyim,371.93,14,5207.02
6113,Emal,Erkek,52,İstanbul,304.41,2024-09-20,P004,Klima,Giyim,1181.11,5,5905.549999999999
3515,Kutay,Erkek,20,Antalya,304.84,2024-06-11,P051,Fırın,Elektronik,671.85,7,4702.95
9782,Abdurrahman,Erkek,25,Konya,1795.64,2023-01-11,P035,Su Şişesi,Mutfak Ürünleri,147.03,14,2058.42
9782,Abdurrahman,Erkek,25,Konya,1795.64,2022-11-17,P064,Fırın,Ev Aletleri,1464.87,12,17578.44
7902,Taciddin,Kadın,38,Antalya,158.4,2024-03-23,P005,Kalem,Kırtasiye,967.09,16,15473.44
7902,Taciddin,Kadın,38,Antalya,158.4,2023-08-04,P013,Fırın,Giyim,405.66,5,2028.3
3648,Arıpınar,Erkek,69,İzmir,2394.12,2023-06-24,P068,Mouse,Giyim,170.53,6,1023.18
3648,Arıpınar,Erkek,69,İzmir,2394.12,2024-04-24,P084,Defter,Ev Aletleri,1233.12,5,6165.599999999999
3648,Arıpınar,Erkek,69,İzmir,2394.12,2024-08-26,P082,Kulaklık,Elektronik,603.25,15,9048.75
5368,Gülözge,Erkek,45,İstanbul,2377.44,2024-09-05,P069,Defter,Mutfak Ürünleri,413.59,12,4963.08
1103,Tuğtaş,Erkek,59,Gaziantep,2829.85,2023-12-22,P039,Kulaklık,Kozmetik,704.53,8,5636.24
1356,Nevsale,Kadın,44,Bursa,3492.32,2023-12-07,P043,Klima,Kozmetik,232.17,19,4411.23
1646,Taciddin,Erkek,64,İstanbul,418.55,2024-04-27,P022,Bilgisayar,Giyim,492.1,1,492.1
9860,Selime,Kadın,24,Bursa,4597.67,2023-10-20,P096,Klima,Kozmetik,575.88,5,2879.4
9860,Selime,Kadın,24,Bursa,4597.67,2023-02-03,P049,Çanta,Elektronik,138.76,8,1110.08
7194,Müjde,Erkek,23,Ankara,4205.5,2023-09-05,P055,Mouse,Kozmetik,1445.68,8,11565.44
7194,Müjde,Erkek,23,Ankara,4205.5,2023-09-27,P051,Çanta,Mutfak Ürünleri,1045.35,16,16725.6
7194,Müjde,Erkek,23,Ankara,4205.5,2024-05-17,P098,Kulaklık,Ev Aletleri,918.09,17,15607.53
3602,Gözel,Erkek,61,Antalya,3115.44,2023-04-22,P079,Kalem,Giyim,831.52,5,4157.6
3602,Gözel,Erkek,61,Antalya,3115.44,2023-05-07,P093,Su Şişesi,Ev Aletleri,88.13,10,881.3
1484,Mestur,Kadın,43,Bursa,2955.64,2024-01-30,P064,Bilgisayar,Elektronik,1383.13,19,25688.4525
1484,Mestur,Kadın,43,Bursa,2955.64,2023-09-14,P034,Telefon,Elektronik,1321.97,15,19829.55
9274,Gülter,Kadın,58,Ankara,3309.49,2024-07-07,P027,Kulaklık,Kozmetik,876.7,10,8767.0
9274,Gülter,Kadın,58,Ankara,3309.49,2022-11-21,P012,Klima,Kozmetik,944.93,14,13229.02
6816,Ercihan,Kadın,24,Ankara,650.29,2024-04-20,P015,Klima,Elektronik,110.02,2,220.04
6445,Dündaralp,Kadın,54,Gaziantep,1775.91,2024-02-16,P060,Kalem,Mutfak Ürünleri,305.33,6,1831.98
